3822	0.0	0.0	3.7	7.7	7.5	6.0	6.7	6.5	6.1	7.9	6.4	6.6	9.1	7.8	7.1	6.5	6.7	9.1	7.5	7.0
3823	0.0	0.0	2.8	8.9	7.9	7.5	6.1	6.3	10.2	6.1	6.2	8.5	8.0	6.4	8.7	8.0	9.0	6.9	11.4	6.4
3824	0.0	0.0	5.3	6.1	5.6	8.4	7.1	7.8	7.0	9.6	4.3	8.6	7.6	9.5	7.6	7.0	8.1	5.4	9.1	6.9
3825	0.0	0.0	2.8	6.5	5.5	8.0	6.7	6.9	4.9	7.0	5.2	6.5	5.9	4.1	8.4	6.8	8.4	8.3	5.6	6.6
3826	0.0	0.0	2.7	8.7	7.9	7.4	6.6	7.3	10.8	6.0	5.8	9.6	5.6	7.8	7.5	8.4	7.3	7.6	6.3	6.1
3827	0.0	0.0	2.5	6.2	7.8	6.3	7.5	9.5	7.9	7.5	8.4	8.0	8.0	7.8	8.0	7.7	7.2	8.1	6.5	7.4
3828	0.0	0.0	3.1	6.7	6.8	8.4	9.1	7.8	9.6	5.8	9.0	4.3	6.6	6.5	6.0	6.6	5.8	7.5	8.3	7.4
3829	0.0	0.0	3.4	8.8	5.0	5.1	8.4	7.2	5.8	7.7	6.6	8.4	6.9	8.8	8.9	5.8	7.0	5.1	6.2	8.7
3830	0.0	0.0	3.4	8.0	5.9	8.5	7.1	7.7	8.2	8.8	7.3	5.5	6.6	8.3	7.8	7.3	6.8	7.9	6.6	2.7
3831	0.0	0.0	3.7	7.6	7.9	4.3	4.8	8.3	6.4	7.9	7.4	8.9	5.7	6.8	4.4	7.7	7.6	7.7	6.0	7.0
3832	0.0	0.0	4.3	8.2	6.1	8.4	6.3	6.8	6.9	9.3	6.4	5.1	8.5	5.4	7.1	9.0	8.6	5.8	6.8	8.1
3833	0.0	0.0	3.4	5.7	9.1	10.5	5.3	6.9	10.0	5.9	9.1	6.3	5.0	7.5	6.4	8.1	7.2	7.1	7.5	8.8
3834	0.0	0.0	3.1	7.0	4.9	5.6	6.6	7.8	7.9	9.8	5.5	7.7	8.1	9.7	6.6	6.1	7.1	5.5	6.4	9.1
3835	0.0	0.0	4.1	6.7	6.8	7.6	4.7	7.8	6.6	5.1	10.1	7.2	6.9	4.9	8.4	5.6	10.0	10.2	7.3	10.8
3836	0.0	0.0	4.3	7.3	7.4	9.0	6.6	9.1	5.2	7.6	5.6	7.6	7.8	5.4	7.0	7.7	10.6	6.8	6.3	9.2
3837	0.0	0.0	4.0	7.0	5.0	8.3	7.6	5.6	6.2	7.7	10.4	9.7	7.0	5.2	9.9	8.4	7.9	6.9	7.8	7.6
3838	0.0	0.0	1.8	7.5	6.5	8.1	7.0	10.2	5.0	7.8	6.9	8.3	5.9	4.6	5.7	6.9	8.4	6.0	5.7	6.4
3839	0.0	0.0	3.0	8.8	6.9	5.2	7.5	7.5	5.4	8.5	9.5	5.4	7.3	4.9	9.0	6.1	7.1	7.7	10.6	6.1
3840	0.0	0.0	3.0	8.6	8.2	5.3	7.0	7.2	5.9	7.4	4.0	5.9	5.7	8.9	9.0	6.0	9.1	6.7	7.7	6.4
3841	0.0	0.0	3.4	7.5	6.8	7.6	8.8	8.2	7.4	6.1	7.3	7.8	6.3	8.3	8.7	5.7	6.4	7.9	7.2	8.0
3842	0.0	0.0	2.2	6.9	6.0	7.4	9.0	7.2	7.0	6.8	6.3	5.2	5.8	10.7	8.4	6.2	6.7	7.2	7.0	6.0
3843	0.0	0.0	4.6	6.1	5.5	7.7	6.7	5.8	4.6	9.9	5.9	7.9	5.1	5.6	8.2	9.2	9.8	8.2	8.1	7.3
3844	0.0	0.0	3.1	8.1	7.2	11.3	6.9	5.4	8.2	9.7	7.0	8.3	7.9	7.3	6.4	5.3	5.7	8.3	5.9	7.6
3845	0.0	0.0	2.7	5.4	4.9	5.9	7.0	6.7	7.3	5.1	10.1	8.8	7.8	9.0	7.7	8.3	6.8	7.8	7.4	8.5
3846	0.0	0.0	4.7	9.4	7.9	7.6	8.9	8.2	10.6	9.2	9.2	5.6	7.0	9.4	8.7	6.0	7.5	8.0	8.0	7.5
3847	0.0	0.0	3.7	10.0	7.6	6.1	5.9	8.2	9.3	8.8	8.0	6.6	6.1	5.6	8.0	6.8	8.2	6.6	6.3	7.1
3848	0.0	0.0	4.0	8.9	8.0	6.5	5.0	5.4	8.0	6.8	7.0	7.4	6.9	9.0	10.8	7.8	7.2	11.4	8.0	4.6
3849	0.0	0.0	2.5	7.4	7.9	5.8	7.8	6.9	5.1	7.7	9.2	5.0	7.8	7.4	8.8	7.5	9.3	7.1	4.9	6.2
3850	0.0	0.0	4.9	5.1	6.1	6.5	7.6	8.3	8.5	6.7	9.2	9.5	5.7	7.8	9.5	8.7	7.9	7.2	5.2	9.9
3851	0.0	0.0	3.6	7.2	5.5	6.8	7.8	6.0	5.5	7.2	8.3	10.4	5.5	5.9	8.0	6.9	7.5	6.2	10.0	8.0
3852	0.0	0.0	3.8	6.6	3.9	5.6	5.8	6.4	7.8	7.9	4.7	8.9	7.9	6.1	5.6	8.0	7.8	4.3	7.8	8.3
3853	0.0	0.0	5.0	7.5	7.2	6.7	7.6	7.8	6.9	5.7	7.7	6.2	7.2	7.2	5.8	7.9	5.3	6.9	7.1	9.1
3854	0.0	0.0	4.6	6.4	7.9	9.0	6.4	5.9	8.9	7.5	7.7	7.3	6.6	7.7	8.7	9.4	8.2	5.6	6.2	7.4
3855	0.0	0.0	3.4	4.9	6.2	9.8	7.4	5.6	7.3	9.0	6.5	7.8	7.6	6.4	7.1	9.2	9.1	7.8	5.5	8.5
3856	0.0	0.0	3.7	4.5	5.6	7.1	6.6	7.0	7.2	7.8	8.4	5.6	4.7	6.9	7.3	7.9	5.8	7.5	8.4	5.4
3857	0.0	0.0	3.3	5.9	7.9	7.0	7.6	10.8	8.1	8.8	6.3	8.4	7.7	5.9	9.4	6.1	6.5	6.6	7.9	6.5
3858	0.0	0.0	3.7	5.8	3.6	8.2	9.6	5.3	7.5	5.8	7.3	7.7	5.0	6.8	6.4	6.7	7.5	9.4	6.3	8.4
3859	0.0	0.0	5.6	4.4	7.4	7.9	6.4	7.0	10.3	5.8	8.3	8.6	7.8	10.6	9.7	8.9	6.6	6.2	5.1	6.2
3860	0.0	0.0	3.4	9.3	7.9	9.2	6.9	7.7	8.6	6.8	5.3	5.4	6.9	7.6	7.9	7.7	6.6	8.4	8.9	7.6
3861	0.0	0.0	3.9	4.0	7.4	5.9	5.6	7.3	9.3	7.9	7.1	5.2	6.7	6.3	5.1	7.0	8.0	10.1	5.6	7.6
3862	0.0	0.0	3.7	6.5	6.4	7.6	5.4	7.5	6.7	6.9	6.4	8.2	4.5	6.4	7.9	5.2	6.9	6.3	8.5	11.6
3863	0.0	0.0	3.4	6.8	5.8	6.2	10.1	8.7	7.8	8.0	7.3	9.2	4.8	6.2	6.5	7.6	7.3	6.6	7.4	7.0
3864	0.0	0.0	4.9	6.2	8.3	6.7	6.1	4.6	4.7	8.2	7.7	7.7	7.6	6.5	7.6	7.8	9.4	6.6	8.8	5.1
3865	0.0	0.0	4.0	5.0	7.1	5.7	6.8	7.8	7.7	6.6	7.4	7.7	8.0	5.9	7.8	7.3	6.8	7.1	6.6	8.4
3866	0.0	0.0	4.9	9.7	5.9	6.1	7.6	6.8	6.8	9.3	6.0	8.9	7.4	6.7	7.2	6.5	8.2	7.1	6.6	8.7
3867	0.0	0.0	4.3	6.3	7.7	6.6	8.4	8.5	8.2	7.8	4.7	9.9	7.7	9.9	7.1	6.8	6.3	6.6	7.0	8.2
3868	0.0	0.0	3.4	10.5	6.6	7.5	6.6	9.1	5.1	7.2	8.8	4.7	6.3	6.7	7.8	5.7	7.8	8.6	5.2	6.0
3869	0.0	0.0	2.7	6.4	5.5	6.8	7.4	5.4	7.7	6.6	6.3	9.9	8.5	8.0	8.4	4.8	5.9	8.8	7.2	8.5
3870	0.0	0.0	3.3	10.1	5.1	4.1	6.2	8.0	5.1	5.9	6.5	6.0	9.7	7.9	10.0	6.4	10.4	7.3	8.9	7.6
3871	0.0	0.0	4.0	7.1	5.0	6.1	8.1	4.9	7.9	6.2	8.8	7.5	7.2	5.4	9.2	5.9	5.8	9.9	6.6	6.9
3872	0.0	0.0	4.1	8.7	7.9	6.1	4.5	6.1	6.0	6.6	8.6	8.6	7.5	6.2	6.5	5.5	6.3	9.9	9.9	5.8
3873	0.0	0.0	4.6	5.5	6.0	6.9	9.7	9.6	9.3	7.2	6.4	7.1	7.7	8.2	9.0	6.3	9.6	8.2	6.4	4.6
3874	0.0	0.0	3.7	6.4	7.0	8.4	7.0	9.4	8.2	7.4	8.3	6.8	5.8	6.5	7.6	6.4	9.7	6.6	9.3	7.6
3875	0.0	0.0	4.6	8.4	7.7	7.0	7.7	8.2	5.2	7.3	6.0	7.0	7.4	9.8	5.4	7.8	6.5	5.9	6.8	8.8
3876	0.0	0.0	5.6	10.1	4.0	8.6	6.8	5.1	4.7	9.1	4.7	6.3	6.6	7.2	6.1	9.0	9.5	5.9	6.8	7.4
3877	0.0	0.0	3.4	4.8	5.9	7.1	8.9	6.9	5.9	6.6	6.7	6.2	8.1	5.5	7.5	10.1	7.2	7.4	6.5	7.2
3878	0.0	0.0	4.3	7.4	5.1	6.6	7.6	8.6	8.6	6.5	6.1	8.4	7.4	7.4	8.2	7.0	10.7	5.1	7.8	5.4
3879	0.0	0.0	2.5	6.8	8.9	5.9	8.7	8.8	5.2	6.3	10.9	6.7	7.5	7.4	7.6	5.6	7.6	9.0	7.0	7.7
3880	0.0	0.0	3.6	11.9	5.7	6.0	7.4	5.1	7.5	6.1	8.0	7.8	7.1	7.0	6.9	8.4	8.1	7.6	7.1	6.2
3881	0.0	0.0	4.0	5.5	7.3	7.2	10.1	7.8	8.1	9.7	8.5	4.6	8.9	8.7	6.3	10.4	8.5	5.7	3.9	7.7
3882	0.0	0.0	3.7	7.2	5.7	6.8	5.7	6.3	7.5	7.7	6.5	7.2	7.5	5.4	7.5	8.8	9.2	6.5	6.1	4.7
3883	0.0	0.0	3.1	10.5	9.8	10.8	8.8	8.2	7.8	6.8	6.0	7.5	6.6	7.0	6.5	5.9	8.0	7.6	7.7	7.1
3884	0.0	0.0	4.6	10.2	7.9	8.8	5.2	7.8	8.8	5.9	5.3	7.7	7.6	6.0	9.7	7.4	6.2	6.5	6.6	7.7
3885	0.0	0.0	3.1	6.6	5.6	7.8	7.7	6.0	8.5	6.6	6.0	6.3	6.6	7.7	8.3	8.9	6.6	8.7	7.4	8.1
3886	0.0	0.0	3.1	9.0	6.8	8.4	6.6	5.2	10.1	8.8	9.6	8.5	8.6	5.8	6.6	6.3	4.3	9.6	9.8	6.3
3887	0.0	0.0	2.7	9.6	4.0	8.5	7.4	4.8	9.0	9.8	6.8	8.3	8.7	9.2	4.0	8.5	7.1	6.8	7.3	7.3
3888	0.0	0.0	3.7	4.7	6.6	6.9	7.7	6.9	7.0	7.0	5.8	7.3	8.4	9.2	5.7	5.3	7.6	9.1	8.2	8.8
3889	0.0	0.0	4.3	8.3	3.7	7.3	8.8	7.0	9.2	8.6	7.9	7.5	8.5	5.0	4.6	5.0	6.6	6.1	8.6	7.0
3890	0.0	0.0	3.7	9.1	7.7	6.6	7.4	6.3	7.1	6.9	8.4	7.8	10.2	9.9	6.8	7.4	8.0	9.1	9.6	6.4
3891	0.0	0.0	3.4	7.6	5.9	7.0	5.3	7.0	8.2	5.3	8.8	6.7	8.5	7.6	8.7	7.2	6.4	7.3	7.0	6.8
3892	0.0	0.0	4.0	7.4	8.0	7.3	10.3	6.6	8.0	8.8	5.0	6.7	8.5	6.6	7.2	6.6	9.8	9.6	8.3	4.8
3893	0.0	0.0	3.8	7.0	5.5	7.2	6.4	7.3	8.6	6.6	5.6	8.7	6.7	7.7	3.8	7.8	5.1	7.4	8.4	5.8
3894	0.0	0.0	3.4	8.6	7.3	7.4	6.7	6.7	7.5	7.8	5.9	6.4	9.2	5.0	6.7	7.2	8.1	7.9	7.0	5.7
3895	0.0	0.0	4.6	6.6	6.5	9.1	6.1	6.6	9.2	11.3	7.5	9.2	8.0	7.6	7.6	7.1	8.2	8.5	8.8	6.0
3896	0.0	0.0	3.7	10.1	6.8	5.6	8.0	8.8	7.0	7.4	7.2	8.3	8.6	7.8	7.4	10.1	5.5	3.9	8.7	6.6
3897	0.0	0.0	3.4	7.8	8.8	7.4	5.8	8.7	6.3	12.0	9.3	7.5	7.5	7.7	5.7	6.1	7.8	5.5	7.7	4.8
3898	0.0	0.0	2.8	6.9	6.9	10.3	7.4	7.0	6.2	7.6	6.3	9.0	7.6	6.7	8.3	7.8	5.0	5.8	5.5	6.0
3899	0.0	0.0	4.6	8.1	5.0	8.9	7.9	9.3	3.9	9.5	7.0	7.3	6.3	5.7	6.6	8.5	7.0	6.9	7.0	6.6
3900	0.0	0.0	5.0	10.0	8.6	9.5	6.2	6.5	5.9	5.1	6.5	7.4	8.3	5.0	3.4	7.9	7.2	6.5	6.5	6.8
3901	0.0	0.0	4.0	9.6	5.3	5.6	6.6	6.2	8.2	8.3	6.8	7.1	9.9	6.6	8.9	8.9	7.4	6.7	8.0	7.0
3902	0.0	0.0	3.7	6.7	4.0	7.0	6.6	6.2	8.1	8.5	8.8	9.3	7.8	9.5	7.6	7.6	5.7	7.5	6.1	6.8
3903	0.0	0.0	4.3	8.6	8.1	6.1	6.7	4.5	6.5	8.7	7.6	8.0	6.3	8.9	9.2	6.0	6.9	9.5	6.3	8.4
3904	0.0	0.0	4.0	8.2	8.2	8.1	7.4	7.2	8.6	7.7	9.0	4.9	8.5	6.7	5.5	5.3	6.6	6.5	8.3	7.7
3905	0.0	0.0	3.8	5.1	6.9	7.6	7.4	5.9	5.8	6.9	7.7	9.5	8.7	5.3	8.2	5.1	7.8	9.5	5.1	7.9
3906	0.0	0.0	5.3	8.5	3.7	11.1	7.2	6.0	5.2	6.5	8.2	6.3	3.8	5.5	8.4	6.6	8.0	6.0	6.0	6.1
3907	0.0	0.0	5.2	8.1	6.9	6.7	6.6	6.3	9.3	5.3	6.1	8.0	7.6	8.3	6.3	4.4	5.8	8.7	5.9	7.2
3908	0.0	0.0	4.6	9.8	5.8	6.1	9.8	5.8	7.8	5.6	9.9	7.2	7.8	6.8	6.0	7.8	7.3	8.9	9.3	6.0
3909	0.0	0.0	4.0	7.8	7.2	7.5	7.9	7.7	8.5	7.5	8.5	7.2	5.6	5.6	10.0	6.0	4.8	7.0	7.5	5.0
3910	0.0	0.0	3.7	8.1	7.8	7.7	8.4	9.0	7.9	7.2	6.4	6.3	7.0	3.9	7.9	5.7	9.2	5.1	6.0	8.9
3911	0.0	0.0	3.1	9.4	5.9	7.8	6.2	7.1	7.7	5.4	7.4	9.3	8.5	6.1	6.8	5.1	6.3	7.1	7.7	5.4
3912	0.0	0.0	3.7	8.0	7.6	6.7	8.8	8.2	4.7	5.9	5.9	7.0	8.7	7.5	6.8	8.8	9.2	8.3	5.6	4.3
3913	0.0	0.0	2.4	6.8	7.0	8.1	3.6	7.3	5.8	8.3	6.7	7.3	6.3	6.4	7.1	8.5	6.4	4.1	8.2	6.7
3914	0.0	0.0	3.1	4.4	7.9	9.4	7.0	7.3	7.1	6.8	8.6	7.7	7.5	4.6	6.7	4.8	6.4	7.6	6.3	9.1
3915	0.0	0.0	4.7	7.6	9.1	8.0	5.0	6.9	9.1	6.0	9.8	9.9	9.1	8.6	5.5	6.9	5.7	6.0	7.7	8.2
3916	0.0	0.0	2.1	5.7	4.5	9.4	7.8	5.9	4.4	7.5	5.6	7.9	8.2	12.5	9.6	7.4	5.2	7.1	7.8	6.6
3917	0.0	0.0	3.1	8.1	7.2	4.8	7.6	6.0	6.3	8.1	7.5	5.7	7.4	6.4	6.1	6.8	8.5	6.9	8.2	6.6
3918	0.0	0.0	4.0	8.4	6.7	7.2	6.6	6.3	7.9	7.0	7.9	9.9	5.8	6.5	8.6	5.3	7.3	8.9	5.6	7.5
3919	0.0	0.0	4.3	7.5	5.6	7.7	6.9	8.6	8.4	7.4	6.4	5.2	11.4	6.2	6.0	6.9	6.0	5.3	8.1	6.7
3920	0.0	0.0	4.3	9.6	6.2	8.1	7.3	6.5	5.4	8.2	9.2	6.9	9.7	7.0	7.0	6.2	5.4	10.8	6.6	5.2
3921	0.0	0.0	2.2	8.9	5.9	7.5	6.6	7.6	8.2	9.9	5.1	9.5	9.2	6.2	7.4	6.5	9.0	8.3	7.1	6.5
3922	0.0	0.0	3.1	9.6	6.5	8.0	6.4	7.4	7.8	7.2	7.7	7.1	6.6	7.6	7.2	6.5	5.0	5.0	5.4	5.7
3923	0.0	0.0	4.0	8.6	4.8	5.1	6.2	5.2	6.1	6.8	6.2	7.1	5.9	7.0	8.6	5.8	6.8	5.5	8.6	6.5
3924	0.0	0.0	4.0	5.1	7.6	8.9	5.6	6.5	6.3	7.6	7.8	10.8	9.0	6.4	5.8	8.8	5.4	7.8	8.0	4.5
3925	0.0	0.0	2.8	6.8	5.6	7.9	7.3	7.0	8.2	7.7	6.2	8.6	6.8	7.1	9.5	5.9	10.7	9.7	8.9	7.4
3926	0.0	0.0	2.5	9.1	4.5	5.3	6.4	8.5	7.3	6.9	7.4	5.0	7.7	7.7	7.7	8.4	7.6	7.3	9.0	6.2
3927	0.0	0.0	4.6	5.6	7.5	7.4	6.5	5.5	7.0	5.8	8.8	6.5	8.3	7.8	7.1	8.0	8.6	6.0	6.6	7.3
3928	0.0	0.0	2.4	8.2	7.3	3.7	6.8	6.0	7.7	7.2	8.6	5.1	6.6	8.1	5.6	5.9	7.0	6.5	6.3	6.3
3929	0.0	0.0	4.6	7.6	6.8	7.9	6.4	6.6	4.9	4.8	7.5	9.7	7.3	8.3	7.4	5.0	8.3	7.3	8.0	8.2
3930	0.0	0.0	2.4	6.9	6.0	8.9	8.6	4.8	6.7	8.5	5.6	8.0	7.7	7.3	6.6	6.4	7.5	5.5	6.6	6.4
3931	0.0	0.0	3.4	5.7	6.4	10.1	6.8	5.6	9.9	7.7	8.2	6.1	6.9	9.0	5.5	5.7	6.7	7.7	8.6	4.8
3932	0.0	0.0	3.7	7.9	8.8	6.4	6.6	9.0	5.1	9.1	4.8	6.6	8.5	9.0	8.9	6.3	8.0	6.8	6.6	8.6
3933	0.0	0.0	3.7	8.9	5.0	7.3	7.0	8.8	6.4	10.8	8.3	6.0	10.3	8.6	7.6	8.9	6.2	6.2	5.8	6.2
3934	0.0	0.0	3.7	6.7	6.9	6.4	8.5	8.4	8.4	8.6	7.2	8.2	7.7	6.4	4.4	9.2	7.8	7.2	6.6	8.4
3935	0.0	0.0	2.2	7.1	5.3	8.9	7.4	6.8	7.3	6.4	4.2	6.0	7.0	9.3	10.2	6.0	8.2	7.4	7.2	8.4
3936	0.0	0.0	1.8	7.4	5.2	8.3	7.5	4.7	4.3	7.9	4.4	5.0	5.8	7.3	10.0	6.9	6.7	8.5	7.0	3.1
3937	0.0	0.0	4.0	7.9	5.1	7.6	6.6	6.0	7.3	7.3	9.9	4.4	8.1	5.6	6.9	6.5	6.4	10.6	6.1	6.1
3938	0.0	0.0	4.1	10.1	7.0	7.4	5.8	7.2	6.5	6.3	9.1	9.7	7.2	9.2	6.5	6.3	6.8	7.8	6.8	6.3
3939	0.0	0.0	3.4	6.3	7.1	6.9	7.8	8.8	9.3	6.6	6.6	6.6	7.2	8.6	6.0	6.6	6.1	7.1	7.5	9.2
3940	0.0	0.0	3.4	7.6	6.3	7.6	8.4	5.7	5.6	7.5	8.9	9.4	4.9	7.1	8.7	6.4	6.1	4.4	7.0	6.3
3941	0.0	0.0	4.3	9.4	5.4	6.2	6.8	7.2	5.8	10.2	6.9	8.4	6.4	4.0	7.1	7.5	7.9	7.8	7.3	7.6
3942	0.0	0.0	3.4	8.8	8.5	7.6	5.7	9.3	8.6	6.9	7.9	6.9	6.7	6.7	4.2	7.2	7.6	8.1	5.3	8.7
3943	0.0	0.0	3.4	7.6	8.5	8.2	9.8	10.2	9.4	4.8	6.6	7.4	8.3	6.2	4.7	8.3	8.3	7.5	7.5	9.6
3944	0.0	0.0	4.9	8.2	5.6	8.7	8.2	6.3	7.2	7.2	6.6	7.4	7.8	9.5	5.9	8.6	7.1	8.2	7.7	6.2
3945	0.0	0.0	3.3	5.8	5.5	9.0	11.1	6.7	6.8	5.9	6.2	9.7	8.0	5.6	7.5	6.1	6.8	8.7	5.0	7.5
3946	0.0	0.0	2.7	8.0	5.6	8.1	7.1	9.4	9.3	7.8	5.8	8.2	9.4	6.3	6.7	7.0	9.7	8.8	5.5	7.6
3947	0.0	0.0	3.1	8.5	7.3	8.3	8.4	8.8	6.2	7.6	6.2	6.6	9.0	6.8	9.3	8.9	6.0	6.5	8.2	9.3
3948	0.0	0.0	2.8	5.8	7.0	8.7	6.9	4.9	7.3	7.9	6.7	8.9	5.6	7.6	7.4	4.8	7.7	7.1	6.7	5.4
3949	0.0	0.0	3.6	5.7	6.0	6.2	8.0	5.3	8.1	7.3	6.4	6.1	7.1	6.7	5.1	5.8	5.9	8.4	5.1	6.1
3950	0.0	0.0	3.7	7.7	6.7	9.5	7.8	8.5	7.3	8.3	8.2	8.4	6.7	5.6	8.6	7.1	7.4	8.3	6.9	6.2
3951	0.0	0.0	3.1	6.6	7.1	6.4	6.2	7.1	6.9	7.4	8.2	8.0	5.9	7.1	7.3	6.6	6.8	4.0	5.7	5.2
3952	0.0	0.0	3.1	5.9	7.7	7.5	5.7	7.3	9.0	7.5	8.5	4.0	8.4	5.8	8.5	6.4	5.8	7.7	7.3	6.1
3953	0.0	0.0	3.7	8.5	4.1	6.1	7.7	9.1	6.0	6.3	6.6	10.0	7.8	6.3	10.2	8.4	8.0	7.3	5.9	5.9
3954	0.0	0.0	3.1	5.1	7.9	5.4	9.0	7.0	8.1	7.8	8.4	6.3	9.5	4.8	8.0	6.4	5.6	7.3	6.9	6.8
3955	0.0	0.0	5.0	7.5	4.9	7.9	5.4	10.8	8.0	7.2	6.9	9.1	8.6	9.0	7.8	5.6	9.6	6.9	5.7	6.4
3956	0.0	0.0	3.0	7.9	5.4	7.3	7.9	10.4	8.6	7.3	5.1	5.1	7.1	8.9	8.4	7.8	8.3	5.3	6.9	10.8
3957	0.0	0.0	4.9	5.8	7.3	5.0	6.2	6.3	5.7	8.5	6.2	7.2	8.5	10.2	5.3	8.1	6.9	7.6	8.4	6.8
3958	0.0	0.0	4.7	7.6	4.8	5.4	6.3	6.5	5.6	6.7	5.3	6.6	6.0	8.1	7.0	8.0	7.7	7.7	5.6	5.8
3959	0.0	0.0	4.3	6.9	6.3	9.1	6.2	8.7	7.1	5.3	5.9	7.0	7.6	6.8	7.0	6.9	6.3	8.1	7.5	10.4
3960	0.0	0.0	3.1	4.3	8.9	7.6	3.9	7.3	6.7	8.6	6.5	5.4	5.5	6.6	6.6	6.4	5.9	7.6	7.7	8.9
3961	0.0	0.0	5.6	8.0	6.3	9.2	6.5	6.7	8.0	8.3	7.3	7.7	6.4	8.1	8.4	4.8	9.6	5.6	7.6	6.0
3962	0.0	0.0	4.3	7.2	5.5	6.4	11.3	6.6	7.2	7.2	6.1	6.3	6.8	7.2	6.7	8.2	9.1	5.2	7.5	10.2
3963	0.0	0.0	1.5	7.4	9.0	8.5	7.0	8.8	6.3	8.3	8.2	6.8	6.7	8.0	8.3	9.0	6.3	7.0	6.2	6.1
3964	0.0	0.0	4.7	5.2	5.8	7.5	5.4	8.0	7.0	7.3	6.1	8.0	7.7	8.0	8.4	9.4	8.3	8.5	7.2	9.1
3965	0.0	0.0	5.2	6.6	7.0	11.0	7.9	6.3	7.6	5.2	8.1	7.1	8.7	7.2	6.2	7.1	7.6	9.6	8.3	6.8
3966	0.0	0.0	2.7	8.3	4.2	8.1	5.9	6.3	9.5	8.7	6.6	5.1	7.1	5.9	6.2	6.6	4.2	6.5	6.6	6.2
3967	0.0	0.0	5.0	5.8	7.0	7.3	4.0	6.9	7.0	6.3	6.5	6.5	7.3	7.9	7.6	6.6	7.3	7.9	7.2	6.7
3968	0.0	0.0	4.3	5.7	6.7	8.6	12.7	8.3	5.9	8.0	6.4	7.9	7.8	4.9	6.1	7.0	8.3	4.7	6.4	8.0
3969	0.0	0.0	3.4	9.0	6.7	4.2	5.8	6.8	7.1	5.2	6.5	4.1	6.4	7.0	8.1	7.8	7.6	9.5	5.9	8.3
3970	0.0	0.0	4.0	6.4	9.9	8.9	4.0	4.5	8.2	5.1	6.0	6.1	6.2	7.9	5.8	6.3	6.7	6.9	9.2	7.1
3971	0.0	0.0	4.0	6.6	7.1	7.9	7.7	7.7	9.3	7.9	7.4	8.7	5.7	7.2	8.5	6.0	7.8	8.0	7.0	8.7
3972	0.0	0.0	5.0	7.5	7.9	5.4	8.2	8.6	7.8	7.7	8.6	6.0	8.6	4.5	8.2	6.1	9.0	7.3	6.3	7.4
3973	0.0	0.0	4.4	8.1	5.3	10.8	8.2	8.4	8.4	5.5	5.4	5.9	9.1	9.6	7.2	6.1	11.7	7.6	7.4	8.4
3974	0.0	0.0	3.7	9.4	9.5	7.4	6.9	7.8	8.4	8.2	10.0	6.2	7.3	7.1	8.7	6.6	7.2	8.7	7.7	7.9
3975	0.0	0.0	3.1	6.0	6.8	7.1	5.1	6.7	5.8	7.5	8.8	8.2	8.1	6.3	7.5	8.4	7.3	6.0	5.6	6.6
3976	0.0	0.0	3.4	6.5	6.2	6.1	5.7	7.3	10.0	6.4	6.5	6.8	7.7	7.6	6.4	8.0	9.0	6.0	7.8	7.8
3977	0.0	0.0	4.6	5.4	7.6	9.2	8.1	6.1	8.1	6.2	8.5	5.7	5.7	5.5	6.7	4.8	7.2	7.6	7.7	7.8
3978	0.0	0.0	3.4	7.3	8.1	8.9	8.2	7.7	9.4	3.8	5.9	8.1	7.3	7.4	8.0	6.6	7.0	8.2	7.8	6.4
3979	0.0	0.0	3.1	8.2	7.8	6.8	5.4	9.2	5.8	6.8	5.2	4.9	8.9	9.5	7.9	7.3	7.0	8.4	7.4	5.8
3980	0.0	0.0	4.0	10.1	7.1	3.7	5.5	5.1	8.0	8.4	7.9	9.4	5.2	7.4	6.5	8.7	7.3	6.4	6.8	9.7
3981	0.0	0.0	3.7	6.9	7.8	5.8	7.3	7.8	8.0	7.8	6.3	9.3	5.0	7.8	7.6	5.8	6.0	6.9	6.5	6.4
3982	0.0	0.0	2.8	7.9	3.7	6.6	5.4	5.5	6.3	11.6	4.3	6.0	4.4	10.7	7.1	9.5	6.6	8.7	5.4	6.7
3983	0.0	0.0	5.0	7.8	3.8	6.4	8.1	7.5	5.6	5.8	7.6	8.4	9.1	7.0	10.6	7.3	6.8	10.4	6.7	8.0
3984	0.0	0.0	2.4	9.8	5.3	7.1	10.0	6.9	6.7	5.7	7.4	6.5	5.9	6.5	7.4	7.7	7.9	7.1	6.4	6.5
3985	0.0	0.0	3.9	8.9	4.4	7.7	5.9	8.4	2.9	5.6	8.0	6.4	7.5	7.8	5.6	9.2	9.3	4.7	5.9	6.7
3986	0.0	0.0	3.1	9.1	5.9	9.3	9.1	7.2	6.8	6.6	10.2	8.1	5.4	6.1	6.0	6.3	7.6	6.0	5.2	6.2
3987	0.0	0.0	3.4	10.8	8.1	6.3	6.7	5.4	8.8	6.0	5.9	5.9	7.2	7.0	7.3	8.0	5.0	6.5	7.9	7.2
3988	0.0	0.0	3.7	7.6	8.3	7.6	7.5	7.7	8.7	8.6	7.3	5.8	5.2	8.1	6.8	6.3	7.3	6.3	7.7	8.1
3989	0.0	0.0	4.7	4.4	5.7	7.9	6.0	6.4	6.9	7.0	7.7	6.8	6.7	7.6	8.1	7.4	8.7	9.2	8.3	8.1
